Simulation started at 0 with time steps from 0 to 10.
Initial probability density range: vmin=4.810183784379681e-86, vmax=0.6355882989985056.
Step 1517, Time = 1.52, ProbDensSum = 1.0000, Center = (-0.4033, -0.7703)
Step 1518, Time = 1.52, ProbDensSum = 1.0000, Center = (-0.3970, -0.7726)
Step 1519, Time = 1.52, ProbDensSum = 1.0000, Center = (-0.3907, -0.7749)
Step 1520, Time = 1.52, ProbDensSum = 1.0000, Center = (-0.3844, -0.7771)
Snapshot saved for time step 1520.
Step 1521, Time = 1.52, ProbDensSum = 1.0000, Center = (-0.3781, -0.7793)
Step 1522, Time = 1.52, ProbDensSum = 1.0000, Center = (-0.3718, -0.7815)
Step 1523, Time = 1.52, ProbDensSum = 1.0000, Center = (-0.3655, -0.7836)
Step 1524, Time = 1.52, ProbDensSum = 1.0000, Center = (-0.3592, -0.7857)
Step 1525, Time = 1.53, ProbDensSum = 1.0000, Center = (-0.3529, -0.7877)
Step 1526, Time = 1.53, ProbDensSum = 1.0000, Center = (-0.3466, -0.7897)
Step 1527, Time = 1.53, ProbDensSum = 1.0000, Center = (-0.3403, -0.7917)
Step 1528, Time = 1.53, ProbDensSum = 1.0000, Center = (-0.3340, -0.7936)
Step 1529, Time = 1.53, ProbDensSum = 1.0000, Center = (-0.3277, -0.7955)
Step 1530, Time = 1.53, ProbDensSum = 1.0000, Center = (-0.3214, -0.7973)
Snapshot saved for time step 1530.
Step 1531, Time = 1.53, ProbDensSum = 1.0000, Center = (-0.3151, -0.7991)
Step 1532, Time = 1.53, ProbDensSum = 1.0000, Center = (-0.3088, -0.8009)
Step 1533, Time = 1.53, ProbDensSum = 1.0000, Center = (-0.3025, -0.8026)
Step 1534, Time = 1.53, ProbDensSum = 1.0000, Center = (-0.2962, -0.8043)
Step 1535, Time = 1.54, ProbDensSum = 1.0000, Center = (-0.2900, -0.8059)
Step 1536, Time = 1.54, ProbDensSum = 1.0000, Center = (-0.2837, -0.8075)
Step 1537, Time = 1.54, ProbDensSum = 1.0000, Center = (-0.2774, -0.8091)
Step 1538, Time = 1.54, ProbDensSum = 1.0000, Center = (-0.2712, -0.8106)
Step 1539, Time = 1.54, ProbDensSum = 1.0000, Center = (-0.2649, -0.8121)
Step 1540, Time = 1.54, ProbDensSum = 1.0000, Center = (-0.2587, -0.8135)
Snapshot saved for time step 1540.
Step 1541, Time = 1.54, ProbDensSum = 1.0000, Center = (-0.2524, -0.8149)
Step 1542, Time = 1.54, ProbDensSum = 1.0000, Center = (-0.2462, -0.8163)
Step 1543, Time = 1.54, ProbDensSum = 1.0000, Center = (-0.2400, -0.8176)
Step 1544, Time = 1.54, ProbDensSum = 1.0000, Center = (-0.2338, -0.8189)
Step 1545, Time = 1.55, ProbDensSum = 1.0000, Center = (-0.2276, -0.8201)
Step 1546, Time = 1.55, ProbDensSum = 1.0000, Center = (-0.2214, -0.8213)
Step 1547, Time = 1.55, ProbDensSum = 1.0000, Center = (-0.2152, -0.8225)
Step 1548, Time = 1.55, ProbDensSum = 1.0000, Center = (-0.2090, -0.8236)
Step 1549, Time = 1.55, ProbDensSum = 1.0000, Center = (-0.2028, -0.8247)
Step 1550, Time = 1.55, ProbDensSum = 1.0000, Center = (-0.1966, -0.8258)
Snapshot saved for time step 1550.
Step 1551, Time = 1.55, ProbDensSum = 1.0000, Center = (-0.1905, -0.8268)
Step 1552, Time = 1.55, ProbDensSum = 1.0000, Center = (-0.1843, -0.8278)
Step 1553, Time = 1.55, ProbDensSum = 1.0000, Center = (-0.1782, -0.8287)
Step 1554, Time = 1.55, ProbDensSum = 1.0000, Center = (-0.1721, -0.8296)
Step 1555, Time = 1.56, ProbDensSum = 1.0000, Center = (-0.1660, -0.8304)
Step 1556, Time = 1.56, ProbDensSum = 1.0000, Center = (-0.1599, -0.8313)
Step 1557, Time = 1.56, ProbDensSum = 1.0000, Center = (-0.1538, -0.8320)
Step 1558, Time = 1.56, ProbDensSum = 1.0000, Center = (-0.1477, -0.8328)
Step 1559, Time = 1.56, ProbDensSum = 1.0000, Center = (-0.1416, -0.8335)
Step 1560, Time = 1.56, ProbDensSum = 1.0000, Center = (-0.1356, -0.8341)
Snapshot saved for time step 1560.
Step 1561, Time = 1.56, ProbDensSum = 1.0000, Center = (-0.1295, -0.8348)
Step 1562, Time = 1.56, ProbDensSum = 1.0000, Center = (-0.1235, -0.8353)
Step 1563, Time = 1.56, ProbDensSum = 1.0000, Center = (-0.1175, -0.8359)
Step 1564, Time = 1.56, ProbDensSum = 1.0000, Center = (-0.1114, -0.8364)
Step 1565, Time = 1.57, ProbDensSum = 1.0000, Center = (-0.1055, -0.8369)
Step 1566, Time = 1.57, ProbDensSum = 1.0000, Center = (-0.0995, -0.8373)
Step 1567, Time = 1.57, ProbDensSum = 1.0000, Center = (-0.0935, -0.8377)
Step 1568, Time = 1.57, ProbDensSum = 1.0000, Center = (-0.0876, -0.8381)
Step 1569, Time = 1.57, ProbDensSum = 1.0000, Center = (-0.0816, -0.8384)
Step 1570, Time = 1.57, ProbDensSum = 1.0000, Center = (-0.0757, -0.8387)
Snapshot saved for time step 1570.
Step 1571, Time = 1.57, ProbDensSum = 1.0000, Center = (-0.0698, -0.8389)
Step 1572, Time = 1.57, ProbDensSum = 1.0000, Center = (-0.0639, -0.8391)
Step 1573, Time = 1.57, ProbDensSum = 1.0000, Center = (-0.0580, -0.8393)
Step 1574, Time = 1.57, ProbDensSum = 1.0000, Center = (-0.0522, -0.8394)
Step 1575, Time = 1.58, ProbDensSum = 1.0000, Center = (-0.0463, -0.8395)
Step 1576, Time = 1.58, ProbDensSum = 1.0000, Center = (-0.0405, -0.8396)
Step 1577, Time = 1.58, ProbDensSum = 1.0000, Center = (-0.0347, -0.8396)
Step 1578, Time = 1.58, ProbDensSum = 1.0000, Center = (-0.0289, -0.8396)
Step 1579, Time = 1.58, ProbDensSum = 1.0000, Center = (-0.0231, -0.8396)
Step 1580, Time = 1.58, ProbDensSum = 1.0000, Center = (-0.0173, -0.8395)
Snapshot saved for time step 1580.
Step 1581, Time = 1.58, ProbDensSum = 1.0000, Center = (-0.0116, -0.8394)
Step 1582, Time = 1.58, ProbDensSum = 1.0000, Center = (-0.0059, -0.8392)
Step 1583, Time = 1.58, ProbDensSum = 1.0000, Center = (-0.0002, -0.8390)
Step 1584, Time = 1.58, ProbDensSum = 1.0000, Center = (0.0055, -0.8388)
Step 1585, Time = 1.59, ProbDensSum = 1.0000, Center = (0.0112, -0.8385)
Step 1586, Time = 1.59, ProbDensSum = 1.0000, Center = (0.0169, -0.8382)
Step 1587, Time = 1.59, ProbDensSum = 1.0000, Center = (0.0225, -0.8379)
Step 1588, Time = 1.59, ProbDensSum = 1.0000, Center = (0.0281, -0.8375)
Step 1589, Time = 1.59, ProbDensSum = 1.0000, Center = (0.0337, -0.8371)
Step 1590, Time = 1.59, ProbDensSum = 1.0000, Center = (0.0393, -0.8367)
Snapshot saved for time step 1590.
Step 1591, Time = 1.59, ProbDensSum = 1.0000, Center = (0.0448, -0.8362)
Step 1592, Time = 1.59, ProbDensSum = 1.0000, Center = (0.0504, -0.8357)
Step 1593, Time = 1.59, ProbDensSum = 1.0000, Center = (0.0559, -0.8352)
Step 1594, Time = 1.59, ProbDensSum = 1.0000, Center = (0.0614, -0.8346)
Step 1595, Time = 1.60, ProbDensSum = 1.0000, Center = (0.0668, -0.8340)
Step 1596, Time = 1.60, ProbDensSum = 1.0000, Center = (0.0723, -0.8333)
Step 1597, Time = 1.60, ProbDensSum = 1.0000, Center = (0.0777, -0.8327)
Step 1598, Time = 1.60, ProbDensSum = 1.0000, Center = (0.0831, -0.8319)
Step 1599, Time = 1.60, ProbDensSum = 1.0000, Center = (0.0885, -0.8312)
Step 1600, Time = 1.60, ProbDensSum = 1.0000, Center = (0.0939, -0.8304)
Snapshot saved for time step 1600.
Step 1601, Time = 1.60, ProbDensSum = 1.0000, Center = (0.0992, -0.8296)
Step 1602, Time = 1.60, ProbDensSum = 1.0000, Center = (0.1045, -0.8287)
Step 1603, Time = 1.60, ProbDensSum = 1.0000, Center = (0.1098, -0.8279)
Step 1604, Time = 1.60, ProbDensSum = 1.0000, Center = (0.1151, -0.8270)
Step 1605, Time = 1.61, ProbDensSum = 1.0000, Center = (0.1203, -0.8260)
Step 1606, Time = 1.61, ProbDensSum = 1.0000, Center = (0.1256, -0.8250)
Step 1607, Time = 1.61, ProbDensSum = 1.0000, Center = (0.1308, -0.8240)
Step 1608, Time = 1.61, ProbDensSum = 1.0000, Center = (0.1360, -0.8230)
Step 1609, Time = 1.61, ProbDensSum = 1.0000, Center = (0.1411, -0.8219)
Step 1610, Time = 1.61, ProbDensSum = 1.0000, Center = (0.1462, -0.8208)
Snapshot saved for time step 1610.
Step 1611, Time = 1.61, ProbDensSum = 1.0000, Center = (0.1514, -0.8197)
Step 1612, Time = 1.61, ProbDensSum = 1.0000, Center = (0.1564, -0.8185)
Step 1613, Time = 1.61, ProbDensSum = 1.0000, Center = (0.1615, -0.8173)
Step 1614, Time = 1.61, ProbDensSum = 1.0000, Center = (0.1665, -0.8160)
Step 1615, Time = 1.62, ProbDensSum = 1.0000, Center = (0.1715, -0.8148)
Step 1616, Time = 1.62, ProbDensSum = 1.0000, Center = (0.1765, -0.8135)
Step 1617, Time = 1.62, ProbDensSum = 1.0000, Center = (0.1815, -0.8121)
Step 1618, Time = 1.62, ProbDensSum = 1.0000, Center = (0.1864, -0.8108)
Step 1619, Time = 1.62, ProbDensSum = 1.0000, Center = (0.1913, -0.8094)
Step 1620, Time = 1.62, ProbDensSum = 1.0000, Center = (0.1962, -0.8080)
Snapshot saved for time step 1620.
Step 1621, Time = 1.62, ProbDensSum = 1.0000, Center = (0.2010, -0.8065)
Step 1622, Time = 1.62, ProbDensSum = 1.0000, Center = (0.2059, -0.8051)
Step 1623, Time = 1.62, ProbDensSum = 1.0000, Center = (0.2107, -0.8035)
Step 1624, Time = 1.62, ProbDensSum = 1.0000, Center = (0.2154, -0.8020)
Step 1625, Time = 1.63, ProbDensSum = 1.0000, Center = (0.2202, -0.8004)
Step 1626, Time = 1.63, ProbDensSum = 1.0000, Center = (0.2249, -0.7988)
Step 1627, Time = 1.63, ProbDensSum = 1.0000, Center = (0.2296, -0.7972)
Step 1628, Time = 1.63, ProbDensSum = 1.0000, Center = (0.2343, -0.7956)
Step 1629, Time = 1.63, ProbDensSum = 1.0000, Center = (0.2389, -0.7939)
Step 1630, Time = 1.63, ProbDensSum = 1.0000, Center = (0.2435, -0.7922)
Snapshot saved for time step 1630.
Step 1631, Time = 1.63, ProbDensSum = 1.0000, Center = (0.2481, -0.7904)
Step 1632, Time = 1.63, ProbDensSum = 1.0000, Center = (0.2526, -0.7886)
Step 1633, Time = 1.63, ProbDensSum = 1.0000, Center = (0.2572, -0.7868)
Step 1634, Time = 1.63, ProbDensSum = 1.0000, Center = (0.2617, -0.7850)
Step 1635, Time = 1.64, ProbDensSum = 1.0000, Center = (0.2661, -0.7832)
Step 1636, Time = 1.64, ProbDensSum = 1.0000, Center = (0.2706, -0.7813)
Step 1637, Time = 1.64, ProbDensSum = 1.0000, Center = (0.2750, -0.7794)
Step 1638, Time = 1.64, ProbDensSum = 1.0000, Center = (0.2794, -0.7774)
Step 1639, Time = 1.64, ProbDensSum = 1.0000, Center = (0.2837, -0.7755)
Step 1640, Time = 1.64, ProbDensSum = 1.0000, Center = (0.2880, -0.7735)
Snapshot saved for time step 1640.
Step 1641, Time = 1.64, ProbDensSum = 1.0000, Center = (0.2923, -0.7715)
Step 1642, Time = 1.64, ProbDensSum = 1.0000, Center = (0.2966, -0.7694)
Step 1643, Time = 1.64, ProbDensSum = 1.0000, Center = (0.3008, -0.7674)
Step 1644, Time = 1.64, ProbDensSum = 1.0000, Center = (0.3050, -0.7653)
Step 1645, Time = 1.65, ProbDensSum = 1.0000, Center = (0.3092, -0.7631)
Step 1646, Time = 1.65, ProbDensSum = 1.0000, Center = (0.3133, -0.7610)
Step 1647, Time = 1.65, ProbDensSum = 1.0000, Center = (0.3174, -0.7588)
Step 1648, Time = 1.65, ProbDensSum = 1.0000, Center = (0.3215, -0.7566)
Step 1649, Time = 1.65, ProbDensSum = 1.0000, Center = (0.3256, -0.7544)
Step 1650, Time = 1.65, ProbDensSum = 1.0000, Center = (0.3296, -0.7522)
Snapshot saved for time step 1650.
Step 1651, Time = 1.65, ProbDensSum = 1.0000, Center = (0.3336, -0.7499)
Step 1652, Time = 1.65, ProbDensSum = 1.0000, Center = (0.3375, -0.7476)
Step 1653, Time = 1.65, ProbDensSum = 1.0000, Center = (0.3415, -0.7453)
Step 1654, Time = 1.65, ProbDensSum = 1.0000, Center = (0.3454, -0.7429)
Step 1655, Time = 1.66, ProbDensSum = 1.0000, Center = (0.3492, -0.7406)
Step 1656, Time = 1.66, ProbDensSum = 1.0000, Center = (0.3531, -0.7382)
Step 1657, Time = 1.66, ProbDensSum = 1.0000, Center = (0.3569, -0.7358)
Step 1658, Time = 1.66, ProbDensSum = 1.0000, Center = (0.3606, -0.7333)
Step 1659, Time = 1.66, ProbDensSum = 1.0000, Center = (0.3644, -0.7309)
Step 1660, Time = 1.66, ProbDensSum = 1.0000, Center = (0.3681, -0.7284)
Snapshot saved for time step 1660.
Step 1661, Time = 1.66, ProbDensSum = 1.0000, Center = (0.3718, -0.7259)
Step 1662, Time = 1.66, ProbDensSum = 1.0000, Center = (0.3754, -0.7233)
Step 1663, Time = 1.66, ProbDensSum = 1.0000, Center = (0.3790, -0.7208)
Step 1664, Time = 1.66, ProbDensSum = 1.0000, Center = (0.3826, -0.7182)
Step 1665, Time = 1.67, ProbDensSum = 1.0000, Center = (0.3861, -0.7156)
Step 1666, Time = 1.67, ProbDensSum = 1.0000, Center = (0.3896, -0.7130)
Step 1667, Time = 1.67, ProbDensSum = 1.0000, Center = (0.3931, -0.7104)
Step 1668, Time = 1.67, ProbDensSum = 1.0000, Center = (0.3966, -0.7077)
Step 1669, Time = 1.67, ProbDensSum = 1.0000, Center = (0.4000, -0.7050)
Step 1670, Time = 1.67, ProbDensSum = 1.0000, Center = (0.4034, -0.7023)
Snapshot saved for time step 1670.
Step 1671, Time = 1.67, ProbDensSum = 1.0000, Center = (0.4067, -0.6996)
Step 1672, Time = 1.67, ProbDensSum = 1.0000, Center = (0.4100, -0.6969)
Step 1673, Time = 1.67, ProbDensSum = 1.0000, Center = (0.4133, -0.6941)
Step 1674, Time = 1.67, ProbDensSum = 1.0000, Center = (0.4165, -0.6913)
Step 1675, Time = 1.68, ProbDensSum = 1.0000, Center = (0.4198, -0.6885)
Step 1676, Time = 1.68, ProbDensSum = 1.0000, Center = (0.4229, -0.6857)
Step 1677, Time = 1.68, ProbDensSum = 1.0000, Center = (0.4261, -0.6829)
Step 1678, Time = 1.68, ProbDensSum = 1.0000, Center = (0.4292, -0.6800)
Step 1679, Time = 1.68, ProbDensSum = 1.0000, Center = (0.4323, -0.6771)
Step 1680, Time = 1.68, ProbDensSum = 1.0000, Center = (0.4353, -0.6742)
Snapshot saved for time step 1680.
Step 1681, Time = 1.68, ProbDensSum = 1.0000, Center = (0.4384, -0.6713)
Step 1682, Time = 1.68, ProbDensSum = 1.0000, Center = (0.4413, -0.6684)
Step 1683, Time = 1.68, ProbDensSum = 1.0000, Center = (0.4443, -0.6654)
Step 1684, Time = 1.68, ProbDensSum = 1.0000, Center = (0.4472, -0.6625)
Step 1685, Time = 1.69, ProbDensSum = 1.0000, Center = (0.4501, -0.6595)
Step 1686, Time = 1.69, ProbDensSum = 1.0000, Center = (0.4529, -0.6565)
Step 1687, Time = 1.69, ProbDensSum = 1.0000, Center = (0.4557, -0.6535)
Step 1688, Time = 1.69, ProbDensSum = 1.0000, Center = (0.4585, -0.6504)
Step 1689, Time = 1.69, ProbDensSum = 1.0000, Center = (0.4612, -0.6474)
Step 1690, Time = 1.69, ProbDensSum = 1.0000, Center = (0.4639, -0.6443)
Snapshot saved for time step 1690.
Step 1691, Time = 1.69, ProbDensSum = 1.0000, Center = (0.4666, -0.6412)
Step 1692, Time = 1.69, ProbDensSum = 1.0000, Center = (0.4693, -0.6381)
Step 1693, Time = 1.69, ProbDensSum = 1.0000, Center = (0.4719, -0.6350)
Step 1694, Time = 1.69, ProbDensSum = 1.0000, Center = (0.4744, -0.6319)
Step 1695, Time = 1.70, ProbDensSum = 1.0000, Center = (0.4770, -0.6287)
Step 1696, Time = 1.70, ProbDensSum = 1.0000, Center = (0.4795, -0.6256)
Step 1697, Time = 1.70, ProbDensSum = 1.0000, Center = (0.4819, -0.6224)
Step 1698, Time = 1.70, ProbDensSum = 1.0000, Center = (0.4844, -0.6192)
Step 1699, Time = 1.70, ProbDensSum = 1.0000, Center = (0.4868, -0.6160)
Step 1700, Time = 1.70, ProbDensSum = 1.0000, Center = (0.4891, -0.6128)
Snapshot saved for time step 1700.
Step 1701, Time = 1.70, ProbDensSum = 1.0000, Center = (0.4915, -0.6096)
Step 1702, Time = 1.70, ProbDensSum = 1.0000, Center = (0.4938, -0.6063)
Step 1703, Time = 1.70, ProbDensSum = 1.0000, Center = (0.4960, -0.6031)
Step 1704, Time = 1.70, ProbDensSum = 1.0000, Center = (0.4982, -0.5998)
Step 1705, Time = 1.71, ProbDensSum = 1.0000, Center = (0.5004, -0.5965)
Step 1706, Time = 1.71, ProbDensSum = 1.0000, Center = (0.5026, -0.5932)
Step 1707, Time = 1.71, ProbDensSum = 1.0000, Center = (0.5047, -0.5899)
Step 1708, Time = 1.71, ProbDensSum = 1.0000, Center = (0.5068, -0.5866)
Step 1709, Time = 1.71, ProbDensSum = 1.0000, Center = (0.5088, -0.5832)
Step 1710, Time = 1.71, ProbDensSum = 1.0000, Center = (0.5108, -0.5799)
Snapshot saved for time step 1710.
Step 1711, Time = 1.71, ProbDensSum = 1.0000, Center = (0.5128, -0.5765)
Step 1712, Time = 1.71, ProbDensSum = 1.0000, Center = (0.5148, -0.5731)
Step 1713, Time = 1.71, ProbDensSum = 1.0000, Center = (0.5167, -0.5698)
Step 1714, Time = 1.71, ProbDensSum = 1.0000, Center = (0.5186, -0.5664)
Step 1715, Time = 1.72, ProbDensSum = 1.0000, Center = (0.5204, -0.5630)
Step 1716, Time = 1.72, ProbDensSum = 1.0000, Center = (0.5222, -0.5595)
Step 1717, Time = 1.72, ProbDensSum = 1.0000, Center = (0.5240, -0.5561)
Step 1718, Time = 1.72, ProbDensSum = 1.0000, Center = (0.5257, -0.5527)
Step 1719, Time = 1.72, ProbDensSum = 1.0000, Center = (0.5274, -0.5492)
Step 1720, Time = 1.72, ProbDensSum = 1.0000, Center = (0.5291, -0.5458)
Snapshot saved for time step 1720.
Step 1721, Time = 1.72, ProbDensSum = 1.0000, Center = (0.5307, -0.5423)
Step 1722, Time = 1.72, ProbDensSum = 1.0000, Center = (0.5323, -0.5388)
Step 1723, Time = 1.72, ProbDensSum = 1.0000, Center = (0.5339, -0.5353)
Step 1724, Time = 1.72, ProbDensSum = 1.0000, Center = (0.5354, -0.5319)
Step 1725, Time = 1.73, ProbDensSum = 1.0000, Center = (0.5369, -0.5284)
Step 1726, Time = 1.73, ProbDensSum = 1.0000, Center = (0.5384, -0.5248)
Step 1727, Time = 1.73, ProbDensSum = 1.0000, Center = (0.5398, -0.5213)
Step 1728, Time = 1.73, ProbDensSum = 1.0000, Center = (0.5412, -0.5178)
Step 1729, Time = 1.73, ProbDensSum = 1.0000, Center = (0.5425, -0.5143)
Step 1730, Time = 1.73, ProbDensSum = 1.0000, Center = (0.5439, -0.5107)
Snapshot saved for time step 1730.
Step 1731, Time = 1.73, ProbDensSum = 1.0000, Center = (0.5452, -0.5072)
Step 1732, Time = 1.73, ProbDensSum = 1.0000, Center = (0.5464, -0.5036)
Step 1733, Time = 1.73, ProbDensSum = 1.0000, Center = (0.5476, -0.5001)
Step 1734, Time = 1.73, ProbDensSum = 1.0000, Center = (0.5488, -0.4965)
Step 1735, Time = 1.74, ProbDensSum = 1.0000, Center = (0.5500, -0.4929)
Step 1736, Time = 1.74, ProbDensSum = 1.0000, Center = (0.5511, -0.4893)
Step 1737, Time = 1.74, ProbDensSum = 1.0000, Center = (0.5522, -0.4857)
Step 1738, Time = 1.74, ProbDensSum = 1.0000, Center = (0.5532, -0.4821)
Step 1739, Time = 1.74, ProbDensSum = 1.0000, Center = (0.5542, -0.4786)
Step 1740, Time = 1.74, ProbDensSum = 1.0000, Center = (0.5552, -0.4749)
Snapshot saved for time step 1740.
Step 1741, Time = 1.74, ProbDensSum = 1.0000, Center = (0.5561, -0.4713)
Step 1742, Time = 1.74, ProbDensSum = 1.0000, Center = (0.5571, -0.4677)
Step 1743, Time = 1.74, ProbDensSum = 1.0000, Center = (0.5579, -0.4641)
Step 1744, Time = 1.74, ProbDensSum = 1.0000, Center = (0.5588, -0.4605)
Step 1745, Time = 1.75, ProbDensSum = 1.0000, Center = (0.5596, -0.4569)
Step 1746, Time = 1.75, ProbDensSum = 1.0000, Center = (0.5604, -0.4532)
Step 1747, Time = 1.75, ProbDensSum = 1.0000, Center = (0.5611, -0.4496)
Step 1748, Time = 1.75, ProbDensSum = 1.0000, Center = (0.5618, -0.4459)
Step 1749, Time = 1.75, ProbDensSum = 1.0000, Center = (0.5625, -0.4423)
Step 1750, Time = 1.75, ProbDensSum = 1.0000, Center = (0.5631, -0.4387)
Snapshot saved for time step 1750.
Step 1751, Time = 1.75, ProbDensSum = 1.0000, Center = (0.5637, -0.4350)
Step 1752, Time = 1.75, ProbDensSum = 1.0000, Center = (0.5643, -0.4314)
Step 1753, Time = 1.75, ProbDensSum = 1.0000, Center = (0.5649, -0.4277)
Step 1754, Time = 1.75, ProbDensSum = 1.0000, Center = (0.5654, -0.4240)
Step 1755, Time = 1.76, ProbDensSum = 1.0000, Center = (0.5658, -0.4204)
Step 1756, Time = 1.76, ProbDensSum = 1.0000, Center = (0.5663, -0.4167)
Step 1757, Time = 1.76, ProbDensSum = 1.0000, Center = (0.5667, -0.4131)
Step 1758, Time = 1.76, ProbDensSum = 1.0000, Center = (0.5671, -0.4094)
Step 1759, Time = 1.76, ProbDensSum = 1.0000, Center = (0.5674, -0.4057)
Step 1760, Time = 1.76, ProbDensSum = 1.0000, Center = (0.5677, -0.4021)
Snapshot saved for time step 1760.
Step 1761, Time = 1.76, ProbDensSum = 1.0000, Center = (0.5680, -0.3984)
Step 1762, Time = 1.76, ProbDensSum = 1.0000, Center = (0.5683, -0.3947)
Step 1763, Time = 1.76, ProbDensSum = 1.0000, Center = (0.5685, -0.3911)
Step 1764, Time = 1.76, ProbDensSum = 1.0000, Center = (0.5686, -0.3874)
Step 1765, Time = 1.77, ProbDensSum = 1.0000, Center = (0.5688, -0.3837)
Step 1766, Time = 1.77, ProbDensSum = 1.0000, Center = (0.5689, -0.3800)
Step 1767, Time = 1.77, ProbDensSum = 1.0000, Center = (0.5690, -0.3764)
Step 1768, Time = 1.77, ProbDensSum = 1.0000, Center = (0.5690, -0.3727)
Step 1769, Time = 1.77, ProbDensSum = 1.0000, Center = (0.5691, -0.3690)
Step 1770, Time = 1.77, ProbDensSum = 1.0000, Center = (0.5691, -0.3654)
Snapshot saved for time step 1770.
Step 1771, Time = 1.77, ProbDensSum = 1.0000, Center = (0.5690, -0.3617)
Step 1772, Time = 1.77, ProbDensSum = 1.0000, Center = (0.5689, -0.3580)
Step 1773, Time = 1.77, ProbDensSum = 1.0000, Center = (0.5688, -0.3544)
Step 1774, Time = 1.77, ProbDensSum = 1.0000, Center = (0.5687, -0.3507)
Step 1775, Time = 1.78, ProbDensSum = 1.0000, Center = (0.5685, -0.3471)
Step 1776, Time = 1.78, ProbDensSum = 1.0000, Center = (0.5683, -0.3434)
Step 1777, Time = 1.78, ProbDensSum = 1.0000, Center = (0.5681, -0.3397)
Step 1778, Time = 1.78, ProbDensSum = 1.0000, Center = (0.5678, -0.3361)
Step 1779, Time = 1.78, ProbDensSum = 1.0000, Center = (0.5676, -0.3324)
Step 1780, Time = 1.78, ProbDensSum = 1.0000, Center = (0.5672, -0.3288)
Snapshot saved for time step 1780.
Step 1781, Time = 1.78, ProbDensSum = 1.0000, Center = (0.5669, -0.3251)
Step 1782, Time = 1.78, ProbDensSum = 1.0000, Center = (0.5665, -0.3215)
Step 1783, Time = 1.78, ProbDensSum = 1.0000, Center = (0.5661, -0.3179)
Step 1784, Time = 1.78, ProbDensSum = 1.0000, Center = (0.5656, -0.3142)
Step 1785, Time = 1.79, ProbDensSum = 1.0000, Center = (0.5652, -0.3106)
Step 1786, Time = 1.79, ProbDensSum = 1.0000, Center = (0.5647, -0.3070)
Step 1787, Time = 1.79, ProbDensSum = 1.0000, Center = (0.5641, -0.3033)
Step 1788, Time = 1.79, ProbDensSum = 1.0000, Center = (0.5636, -0.2997)
Step 1789, Time = 1.79, ProbDensSum = 1.0000, Center = (0.5630, -0.2961)
Step 1790, Time = 1.79, ProbDensSum = 1.0000, Center = (0.5624, -0.2925)
Snapshot saved for time step 1790.
Step 1791, Time = 1.79, ProbDensSum = 1.0000, Center = (0.5617, -0.2889)
Step 1792, Time = 1.79, ProbDensSum = 1.0000, Center = (0.5610, -0.2853)
Step 1793, Time = 1.79, ProbDensSum = 1.0000, Center = (0.5603, -0.2817)
Step 1794, Time = 1.79, ProbDensSum = 1.0000, Center = (0.5596, -0.2781)
Step 1795, Time = 1.80, ProbDensSum = 1.0000, Center = (0.5588, -0.2745)
Step 1796, Time = 1.80, ProbDensSum = 1.0000, Center = (0.5580, -0.2710)
Step 1797, Time = 1.80, ProbDensSum = 1.0000, Center = (0.5572, -0.2674)
Step 1798, Time = 1.80, ProbDensSum = 1.0000, Center = (0.5564, -0.2638)
Step 1799, Time = 1.80, ProbDensSum = 1.0000, Center = (0.5555, -0.2603)
Step 1800, Time = 1.80, ProbDensSum = 1.0000, Center = (0.5546, -0.2567)
Snapshot saved for time step 1800.
Step 1801, Time = 1.80, ProbDensSum = 1.0000, Center = (0.5536, -0.2532)
Step 1802, Time = 1.80, ProbDensSum = 1.0000, Center = (0.5527, -0.2496)
Step 1803, Time = 1.80, ProbDensSum = 1.0000, Center = (0.5517, -0.2461)
Step 1804, Time = 1.80, ProbDensSum = 1.0000, Center = (0.5507, -0.2426)
Step 1805, Time = 1.81, ProbDensSum = 1.0000, Center = (0.5496, -0.2391)
Step 1806, Time = 1.81, ProbDensSum = 1.0000, Center = (0.5485, -0.2356)
Step 1807, Time = 1.81, ProbDensSum = 1.0000, Center = (0.5474, -0.2320)
Step 1808, Time = 1.81, ProbDensSum = 1.0000, Center = (0.5463, -0.2286)
Step 1809, Time = 1.81, ProbDensSum = 1.0000, Center = (0.5452, -0.2251)
Step 1810, Time = 1.81, ProbDensSum = 1.0000, Center = (0.5440, -0.2216)
Snapshot saved for time step 1810.
Step 1811, Time = 1.81, ProbDensSum = 1.0000, Center = (0.5428, -0.2181)
Step 1812, Time = 1.81, ProbDensSum = 1.0000, Center = (0.5416, -0.2147)
Step 1813, Time = 1.81, ProbDensSum = 1.0000, Center = (0.5403, -0.2112)
Step 1814, Time = 1.81, ProbDensSum = 1.0000, Center = (0.5390, -0.2078)
Step 1815, Time = 1.82, ProbDensSum = 1.0000, Center = (0.5377, -0.2043)
Step 1816, Time = 1.82, ProbDensSum = 1.0000, Center = (0.5364, -0.2009)
Step 1817, Time = 1.82, ProbDensSum = 1.0000, Center = (0.5350, -0.1975)
Step 1818, Time = 1.82, ProbDensSum = 1.0000, Center = (0.5336, -0.1941)
Step 1819, Time = 1.82, ProbDensSum = 1.0000, Center = (0.5322, -0.1907)
Step 1820, Time = 1.82, ProbDensSum = 1.0000, Center = (0.5308, -0.1873)
Snapshot saved for time step 1820.
